case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4035.605012,365.6922937,4401.297306,365.6922937,364.613498,366.460307,0.7853301279,4401.297306,4400.21851,4402.065319,0.7853301279,1.9577165,0.6525721668,0.9169126127,0,0,1924445952,5007.691406,0,0,0,4035.605012,0,0,365.6922937,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,197.127042,565.63772,762.764762,565.63772,563.382893,567.840833,1.820313712,762.764762,760.509935,764.967875,1.820313712,1.265689702,0.4218965674,0.2584375312,1.225939172e-16,0.0048828125,8909472,5007.691406,50,0,197.127042,0,0,0,565.63772,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000395,369.8586117,369.8586117,369.8586117,369.543442,370.227254,0.2817140482,369.8586117,369.543442,370.227254,0.2817140482,1.935663561,0.4839158903,1.067975674e-06,1.746400322e-17,0.005859375,0,5007.691406,0,0,0,0,0,0,369.8586117,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,269.186665,314.9963233,584.1829883,314.9963233,313.877562,316.517111,1.114457599,584.1829883,583.064227,585.703776,1.114457599,2.272794266,0.5681985664,0.4607916875,1.596975678e-17,0.005859375,880070400,5007.691406,0,269.186665,0,0,48.17617233,0,243.0308103,0,0,23.78934067,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4254.656858,294.4138723,4549.07073,294.4138723,293.73566,295.764907,0.9553283086,4549.07073,4548.392518,4550.421765,0.9553283086,2.431685137,0.6079212841,0.9352804364,0,0,1924445952,5007.691406,0,0,0,4254.656858,0,0,294.4138723,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,197.639777,444.9732823,642.6130593,444.9732823,442.316133,448.319537,2.498848337,642.6130593,639.95591,645.959314,2.498848337,1.608909716,0.402227429,0.3075564278,1.225939172e-16,0.0048828125,8909472,5007.691406,50,0,197.639777,0,0,0,444.9732823,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000386,302.2171367,302.2171367,302.2171367,301.616736,302.577113,0.4273436483,302.2171367,301.616736,302.577113,0.4273436483,2.368898883,0.4737797765,1.277227375e-06,9.155201824e-17,0.005859375,0,5007.691406,0,0,0,0,0,0,302.2171367,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,333.48081,292.0134497,625.4942597,292.0134497,290.534974,293.483656,1.203808587,625.4942597,624.015784,626.964466,1.203808587,2.451674189,0.4903348378,0.5331476746,6.920675397e-17,0.005859375,1100088000,5007.691406,0,333.48081,0,0,59.982394,0,205.0885377,0,0,26.942518,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4154.000268,256.5592723,4410.55954,256.5592723,256.085976,257.490218,0.6583089867,4410.55954,4410.086244,4411.490486,0.6583089867,2.790473448,0.5580946896,0.9418306748,0,0,1924445952,5007.691406,0,0,0,4154.000268,0,0,256.5592723,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,195.045634,370.777058,565.822692,370.777058,369.15217,372.862415,1.54930162,565.822692,564.197804,567.908049,1.54930162,1.930868758,0.3861737515,0.3447115797,1.225939172e-16,0.0048828125,8909472,5007.691406,50,0,195.045634,0,0,0,370.777058,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
