schema_version,platform_id,run_profile,profile_note,env_group,case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,14,14,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000439,177.272554,177.272554,177.272554,177.272554,177.272554,0,177.272554,177.272554,177.272554,0,4.286501152,0.3061786537,2.476412677e-06,1.480696723e-16,0.0068359375,0,5192.347656,0,0,0,0,0,0,177.272554,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,14,14,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,932.877346,374.235421,1307.112767,374.235421,374.235421,374.235421,0,1307.112767,1307.112767,1307.112767,0,2.030483926,0.1450345662,0.7136930872,1.157088542e-16,0.005859375,3080246400,5402.21875,0,932.877346,0,0,169.436472,0,143.951039,0,0,60.84791,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,14,14,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,423.969613,654.280922,1078.250535,654.280922,654.280922,654.280922,0,1078.250535,1078.250535,1078.250535,0,1.161395635,0.08295683109,0.3932013936,1.50731126e-16,0.0068359375,1100088000,5402.21875,0,423.969613,0,0,0,0,654.280922,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,15,15,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000594,174.335749,174.335749,174.335749,174.335749,174.335749,0,174.335749,174.335749,174.335749,0,4.358710198,0.2905806799,3.407218562e-06,1.495709441e-16,0.005859375,0,5402.21875,0,0,0,0,0,0,174.335749,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,15,15,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,1008.677921,394.886711,1403.564632,394.886711,394.886711,394.886711,0,1403.564632,1403.564632,1403.564632,0,1.924296224,0.128286415,0.7186544161,1.179049605e-16,0.005859375,3300264000,5612.082031,0,1008.677921,0,0,183.377082,0,144.981607,0,0,66.528022,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,15,15,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,421.124495,650.810295,1071.93479,650.810295,650.810295,650.810295,0,1071.93479,1071.93479,1071.93479,0,1.167589101,0.07783927337,0.392863912,1.515818586e-16,0.0078125,1100088000,5612.082031,0,421.124495,0,0,0,0,650.810295,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,16,16,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000446,166.483519,166.483519,166.483519,166.483519,166.483519,0,166.483519,166.483519,166.483519,0,4.564289676,0.2852681048,2.678943854e-06,1.489877887e-16,0.0068359375,0,5612.082031,0,0,0,0,0,0,166.483519,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,16,16,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,1088.260795,413.690845,1501.95164,413.690845,413.690845,413.690845,0,1501.95164,1501.95164,1501.95164,0,1.836828192,0.114801762,0.7245644707,1.194496172e-16,0.005859375,3520281600,5821.929688,0,1088.260795,0,0,195.322794,0,145.53347,0,0,72.834581,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,16,16,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,427.182134,655.352254,1082.534388,655.352254,655.352254,655.352254,0,1082.534388,1082.534388,1082.534388,0,1.159497053,0.07246856579,0.3946129922,1.501877794e-16,0.0068359375,1100088000,5821.929688,0,427.182134,0,0,0,0,655.352254,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,17,17,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000282,156.156236,156.156236,156.156236,156.156236,156.156236,0,156.156236,156.156236,156.156236,0,4.866145768,0.2862438687,1.805883692e-06,1.500976829e-16,0.005859375,0,5821.929688,0,0,0,0,0,0,156.156236,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,17,17,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,1135.840964,427.999608,1563.840572,427.999608,427.999608,427.999608,0,1563.840572,1563.840572,1563.840572,0,1.775419867,0.1044364627,0.7263150633,1.262316024e-16,0.005859375,3740299200,6031.765625,0,1135.840964,0,0,205.896446,0,143.662714,0,0,78.440448,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,17,17,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,427.964741,654.280205,1082.244946,654.280205,654.280205,654.280205,0,1082.244946,1082.244946,1082.244946,0,1.161396908,0.06831746517,0.3954416628,1.517020037e-16,0.0068359375,1100088000,6031.765625,0,427.964741,0,0,0,0,654.280205,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,18,18,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000279,159.5947,159.5947,159.5947,159.5947,159.5947,0,159.5947,159.5947,159.5947,0,4.761304774,0.2645169319,1.748178354e-06,1.510104013e-16,0.0078125,0,6031.765625,0,0,0,0,0,0,159.5947,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,18,18,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,1205.182749,446.831987,1652.014736,446.831987,446.831987,446.831987,0,1652.014736,1652.014736,1652.014736,0,1.700592234,0.09447734633,0.7295230017,1.240682411e-16,0.005859375,3960316800,6241.683594,0,1205.182749,0,0,218.053704,0,141.059099,0,0,87.719184,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,18,18,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,431.550686,635.536845,1067.087531,635.536845,635.536845,635.536845,0,1067.087531,1067.087531,1067.087531,0,1.195649022,0.06642494565,0.4044192004,1.486980729e-16,0.0078125,1100088000,6241.683594,0,431.550686,0,0,0,0,635.536845,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,19,19,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000269,172.013412,172.013412,172.013412,172.013412,172.013412,0,172.013412,172.013412,172.013412,0,4.417556737,0.2325029861,1.563831546e-06,1.488736495e-16,0.0068359375,0,6241.683594,0,0,0,0,0,0,172.013412,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,19,19,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,1258.935885,462.138824,1721.074709,462.138824,462.138824,462.138824,0,1721.074709,1721.074709,1721.074709,0,1.644265678,0.08654029887,0.7314824153,1.297871364e-16,0.005859375,4180334400,6451.609375,0,1258.935885,0,0,228.518417,0,143.082442,0,0,90.537965,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,19,19,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,431.038383,681.82125,1112.859633,681.82125,681.82125,681.82125,0,1112.859633,1112.859633,1112.859633,0,1.114484195,0.0586570629,0.387325023,1.500332136e-16,0.0078125,1100088000,6451.609375,0,431.038383,0,0,0,0,681.82125,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,20,20,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000269,183.177858,183.177858,183.177858,183.177858,183.177858,0,183.177858,183.177858,183.177858,0,4.148312549,0.2074156274,1.4685181e-06,1.514577007e-16,0.005859375,0,6451.609375,0,0,0,0,0,0,183.177858,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,20,20,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,1357.902936,484.788491,1842.691427,484.788491,484.788491,484.788491,0,1842.691427,1842.691427,1842.691427,0,1.567444403,0.07837222016,0.7369128201,1.297996957e-16,0.005859375,4400352000,6661.214844,0,1357.902936,0,0,242.969146,0,147.073781,0,0,94.745564,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_symbolic_memory","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,20,20,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,424.703967,655.818884,1080.522851,655.818884,655.818884,655.818884,0,1080.522851,1080.522851,1080.522851,0,1.158672044,0.05793360221,0.393054128,1.44246738e-16,0.005859375,1100088000,6661.214844,0,424.703967,0,0,0,0,655.818884,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
