算法,原始后端,线程数,峰值内存_GiB,基础内存_GiB,额外内存_GiB,符号预处理_ms,数值组装_ms,总耗时_ms,整体加速比,串行基线总耗时_ms,rel_L2,isolated_peak_rss_mb,symbolic_csr_ms,symbolic_plan_ms,symbolic_temporary_GiB,numeric_backend_extra_bytes_GiB,CPU型号,平台,数据口径,内存口径
线程私有,cpu_private_csr,1,3.15033721875,2.8227119443359374,0.3276252744140624,3579.141526,734.28854,4313.430066,0.9741364604750729,4201.869497,0.0,3225.945312,2079.733972,1499.407554,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
线程私有,cpu_private_csr,2,3.606224060546875,2.8227119443359374,0.7835121162109377,2139.602677,460.186788,2599.789465,1.6162345272831544,4201.869497,8.361934979e-18,3692.773438,1248.836204,890.766473,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
线程私有,cpu_private_csr,3,3.9459037783203126,2.8227119443359374,1.1231918339843752,1600.643926,353.121825,1953.765751,2.1506516299865264,4201.869497,1.295314281e-17,4040.605469,915.019711,685.624215,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
线程私有,cpu_private_csr,4,4.218334198242188,2.8227119443359374,1.3956222539062502,1334.806479,316.463248,1651.269727,2.5446294014206194,4201.869497,1.596975678e-17,4319.574219,753.634144,581.172335,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
线程私有,cpu_private_csr,5,4.467906952148438,2.8227119443359374,1.6451950078125002,1182.619283,285.150004,1467.769287,2.8627588369751735,4201.869497,6.920675397e-17,4575.136719,659.649274,522.970009,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
线程私有,cpu_private_csr,6,4.695262909179688,2.8227119443359374,1.8725509648437502,1053.285577,274.461492,1327.747069,3.1646610978133514,4201.869497,1.405209813e-17,4807.949219,572.66607,480.619507,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
线程私有,cpu_private_csr,7,4.9238433837890625,2.8227119443359374,2.101131439453125,989.591252,269.515057,1259.106309,3.337184054249703,4201.869497,8.265713991e-17,5042.015625,538.196444,451.394808,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
线程私有,cpu_private_csr,8,5.213676453125,2.8227119443359374,2.3909645087890627,925.135846,269.86397,1194.999816,3.516209325508381,4201.869497,7.388096298e-17,5338.804688,499.496162,425.639684,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
线程私有,cpu_private_csr,9,5.35858154296875,2.8227119443359374,2.5358695986328126,977.748808,298.1492,1275.898008,3.293264407228387,4201.869497,8.851448216e-17,5487.1875,517.997951,459.750857,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
线程私有,cpu_private_csr,10,5.5962677001953125,2.8227119443359374,2.773555755859375,943.082426,315.528346,1258.610772,3.338497961782898,4201.869497,9.677662906e-17,5730.578125,496.092067,446.990359,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
线程私有,cpu_private_csr,11,5.806659698242187,2.8227119443359374,2.98394775390625,889.540431,329.565199,1219.10563,3.4466820541219216,4201.869497,1.038038833e-16,5946.019531,459.963521,429.57691,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss
