schema_version,platform_id,run_profile,profile_note,env_group,case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,4,4,"physical_core_region","Apple M4 Max",14,14,1,37.682834,159.58975,197.272584,159.58975,159.58975,159.58975,0,197.272584,197.272584,197.272584,0,2.909311745,0.7273279362,0.1910191129,1.621461041e-17,0.0048828125,880070400,5289.75,0,37.682834,0,0,9.661417,0,145.2135,0,0,4.714833,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,4,4,"physical_core_region","Apple M4 Max",14,14,1,86.845791,760.515042,847.360833,760.515042,760.515042,760.515042,0,847.360833,847.360833,847.360833,0,0.6105024994,0.1526256249,0.1024897395,1.706580212e-17,0.005859375,1760140800,6129.140625,0,86.845791,0,0,0,0,760.515042,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,5,5,"physical_core_region","Apple M4 Max",14,14,1,4.2e-05,183.239791,183.239791,183.239791,183.239791,183.239791,0,183.239791,183.239791,183.239791,0,2.533818291,0.5067636581,2.29207858e-07,9.151724477e-17,0.0068359375,0,6129.140625,0,0,0,0,0,0,183.239791,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,5,5,"physical_core_region","Apple M4 Max",14,14,1,7.8785,136.849833,144.728333,136.849833,136.849833,136.849833,0,144.728333,144.728333,144.728333,0,3.392743154,0.6785486307,0.05443647306,6.933680511e-17,0.005859375,1100088000,6129.140625,0,7.8785,0,0,3.896166,0,125.154125,0,0,7.799542,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,5,5,"physical_core_region","Apple M4 Max",14,14,1,43.873708,624.547833,668.421541,624.547833,624.547833,624.547833,0,668.421541,668.421541,668.421541,0,0.7434119686,0.1486823937,0.06563778291,9.153490367e-17,0.0068359375,1760140800,6129.140625,0,43.873708,0,0,0,0,624.547833,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,6,6,"physical_core_region","Apple M4 Max",14,14,1,0,154.067792,154.067792,154.067792,154.067792,154.067792,0,154.067792,154.067792,154.067792,0,3.013584656,0.5022641094,0,1.554500713e-17,0.005859375,0,6129.140625,0,0,0,0,0,0,154.067792,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,6,6,"physical_core_region","Apple M4 Max",14,14,1,14.262084,122.199542,136.461626,122.199542,122.199542,122.199542,0,136.461626,136.461626,136.461626,0,3.799493242,0.6332488737,0.1045135136,1.413851997e-17,0.0048828125,1320105600,6129.140625,0,14.262084,0,0,4.80825,0,110.302792,0,0,7.0885,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,6,6,"physical_core_region","Apple M4 Max",14,14,1,26.929917,538.4005,565.330417,538.4005,538.4005,538.4005,0,565.330417,565.330417,565.330417,0,0.8623623752,0.1437270625,0.04763571213,1.53579866e-17,0.0048828125,1760140800,6129.140625,0,26.929917,0,0,0,0,538.4005,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,7,7,"physical_core_region","Apple M4 Max",14,14,1,0,137.016459,137.016459,137.016459,137.016459,137.016459,0,137.016459,137.016459,137.016459,0,3.388617232,0.484088176,0,1.090462381e-16,0.0068359375,0,6129.140625,0,0,0,0,0,0,137.016459,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,7,7,"physical_core_region","Apple M4 Max",14,14,1,11.059625,113.344292,124.403917,113.344292,113.344292,113.344292,0,124.403917,124.403917,124.403917,0,4.096336267,0.5851908953,0.08890093871,8.268687012e-17,0.0048828125,1540123200,6129.140625,0,11.059625,0,0,5.485834,0,99.261625,0,0,8.596833,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
