case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_atomic,4,4,3,4.2e-05,0.1560973333,0.1560973333,0.1560973333,0.153,0.158667,0.002343437124,0.1560973333,0.153,0.158667,0.002343437124,2.138266295,0.5345665738,0.0002690628924,1.2618466e-16,2.131628207e-14,0,36.53125,0,0,0,0,0,0,0.1560973333,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_private_csr,4,4,3,0.018875,0.1415273333,0.1604023333,0.1415273333,0.138916,0.143958,0.002062348392,0.1604023333,0.157791,0.162833,0.002062348392,2.3583972,0.5895993,0.1176728518,1.003880568e-16,1.421085472e-14,2619936,36.578125,0,0.018875,0,0,0.012625,0,0.105208,0,0,0.02369433333,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_coo_sort_reduce,4,4,3,0.001084,7.704152667,7.704152667,7.704152667,7.636292,7.758458,0.05078676458,7.704152667,7.636292,7.758458,0.05078676458,0.04332438376,0.01083109594,0.0001407033384,1.91871191e-16,3.552713679e-14,7077888,43.796875,0,0,0,0,0,0.25675,0,0.1164306667,7.196625,0.134347,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_graph_coloring,4,4,3,0.253125,0.7231946667,0.9763196667,0.7231946667,0.719458,0.725709,0.002694355128,0.9763196667,0.972583,0.978834,0.002694355128,0.4615322569,0.1153830642,0.259264469,1.839370776e-16,2.842170943e-14,24576,43.8125,30,0,0.253125,0,0,0,0.7231946667,0,0,0,PASS,"","Greedy first-fit element coloring, colors=30","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_row_owner,4,4,3,0.886625,0.1757083333,1.062333333,0.1757083333,0.175542,0.175792,0.0001176161365,1.062333333,1.062167,1.062417,0.0001176161365,1.899612046,0.4749030116,0.8346015061,0,0,5308416,47.65625,0,0,0,0.886625,0,0,0.1757083333,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_atomic,8,8,3,0,0.217778,0.217778,0.217778,0.209584,0.229375,0.008430351001,0.217778,0.209584,0.229375,0.008430351001,1.532650987,0.1915813734,0,1.362774107e-16,2.842170943e-14,0,47.8125,0,0,0,0,0,0,0.217778,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_private_csr,8,8,3,0.037417,0.2121526667,0.2495696667,0.2121526667,0.181042,0.260375,0.03457396009,0.2495696667,0.218459,0.297792,0.03457396009,1.573289989,0.1966612487,0.1499260727,1.528319632e-16,1.421085472e-14,5239872,47.828125,0,0.037417,0,0,0.02355566667,0,0.108972,0,0,0.079625,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_coo_sort_reduce,8,8,3,0.000958,7.695944333,7.695944333,7.695944333,7.623792,7.795166,0.07253423823,7.695944333,7.623792,7.795166,0.07253423823,0.04337059264,0.00542132408,0.0001244811499,1.91871191e-16,3.552713679e-14,7077888,47.90625,0,0,0,0,0,0.2377913333,0,0.1280696667,7.19925,0.1308333333,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_graph_coloring,8,8,3,0.226291,1.582680667,1.808971667,1.582680667,1.491583,1.746625,0.1161653508,1.808971667,1.717874,1.972916,0.1161653508,0.21089388,0.02636173501,0.1250937227,1.839370776e-16,2.842170943e-14,24576,47.921875,30,0,0.226291,0,0,0,1.582680667,0,0,0,PASS,"","Greedy first-fit element coloring, colors=30","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_row_owner,8,8,3,0.743375,0.1237776667,0.8671526667,0.1237776667,0.121166,0.127042,0.002442856843,0.8671526667,0.864541,0.870417,0.002442856843,2.696590392,0.337073799,0.8572596598,0,0,5308416,47.984375,0,0,0,0.743375,0,0,0.1237776667,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_atomic,14,14,3,4.2e-05,0.1793056667,0.1793056667,0.1793056667,0.177584,0.181833,0.001825801072,0.1793056667,0.177584,0.181833,0.001825801072,1.861500938,0.1329643527,0.0002342368804,1.785851029e-16,2.842170943e-14,0,49.15625,0,0,0,0,0,0,0.1793056667,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_private_csr,14,14,3,0.451833,0.269625,0.721458,0.269625,0.262292,0.283083,0.009529013205,0.721458,0.714125,0.734916,0.009529013205,1.237932932,0.08842378082,0.6262776212,1.530434066e-16,2.131628207e-14,9169776,57.921875,0,0.451833,0,0,0.04294466667,0,0.137611,0,0,0.08906933333,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_coo_sort_reduce,14,14,3,0.000958,7.624805667,7.624805667,7.624805667,7.578792,7.712916,0.06232393255,7.624805667,7.578792,7.712916,0.06232393255,0.04377523589,0.003126802564,0.0001256425464,1.91871191e-16,3.552713679e-14,7077888,58.828125,0,0,0,0,0,0.2343056667,0,0.118958,7.138292,0.13325,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_graph_coloring,14,14,3,0.223125,2.784680667,3.007805667,2.784680667,2.634292,2.870292,0.1066804486,3.007805667,2.857417,3.093417,0.1066804486,0.1198620979,0.008561578421,0.07418198671,1.839370776e-16,2.842170943e-14,24576,58.84375,30,0,0.223125,0,0,0,2.784680667,0,0,0,PASS,"","Greedy first-fit element coloring, colors=30","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_row_owner,14,14,3,0.785667,0.132639,0.918306,0.132639,0.129458,0.134417,0.00225451059,0.918306,0.915125,0.920084,0.00225451059,2.516436845,0.1797454889,0.8555612182,0,0,5308416,58.859375,0,0,0,0.785667,0,0,0.132639,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
