case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_atomic,4,4,1,4.2e-05,0.21975,0.21975,0.21975,0.21975,0.21975,0,0.21975,0.21975,0.21975,0,2.353433447,0.5883583618,0.0001911262799,1.2618466e-16,2.131628207e-14,0,36.515625,0,0,0,0,0,0,0.21975,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_private_csr,4,4,1,0.048209,0.178,0.226209,0.178,0.178,0.178,0,0.226209,0.226209,0.226209,0,2.905432584,0.7263581461,0.2131170731,1.003880568e-16,1.421085472e-14,2619936,36.5625,0,0.048209,0,0,0.01375,0,0.133042,0,0,0.031208,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_coo_sort_reduce,4,4,1,0.001291,10.202625,10.202625,10.202625,10.202625,10.202625,0,10.202625,10.202625,10.202625,0,0.05068960194,0.01267240049,0.000126536063,1.91871191e-16,3.552713679e-14,7077888,42.109375,0,0,0,0,0,0.430834,0,0.203041,9.416875,0.151875,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_graph_coloring,4,4,1,0.263209,0.797708,1.060917,0.797708,0.797708,0.797708,0,1.060917,1.060917,1.060917,0,0.6483161758,0.162079044,0.2480957511,1.839370776e-16,2.842170943e-14,24576,42.125,30,0,0.263209,0,0,0,0.797708,0,0,0,PASS,"","Greedy first-fit element coloring, colors=30","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_row_owner,4,4,1,1.132958,0.195292,1.32825,0.195292,0.195292,0.195292,0,1.32825,1.32825,1.32825,0,2.648172992,0.6620432481,0.8529704498,0,0,5308416,47.03125,0,0,0,1.132958,0,0,0.195292,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_atomic,8,8,1,4.1e-05,0.269375,0.269375,0.269375,0.269375,0.269375,0,0.269375,0.269375,0.269375,0,1.919877494,0.2399846868,0.0001522041763,1.259577773e-16,2.131628207e-14,0,47.21875,0,0,0,0,0,0,0.269375,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_private_csr,8,8,1,0.043333,0.224583,0.267916,0.224583,0.224583,0.224583,0,0.267916,0.267916,0.267916,0,2.302787833,0.2878484792,0.1617409934,1.528319632e-16,1.421085472e-14,5239872,47.234375,0,0.043333,0,0,0.021167,0,0.129458,0,0,0.073958,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_coo_sort_reduce,8,8,1,0.001209,8.589125,8.589125,8.589125,8.589125,8.589125,0,8.589125,8.589125,8.589125,0,0.06021183764,0.007526479705,0.0001407593905,1.91871191e-16,3.552713679e-14,7077888,47.265625,0,0,0,0,0,0.332792,0,0.131083,7.996792,0.128458,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_graph_coloring,8,8,1,0.220125,1.660875,1.881,1.660875,1.660875,1.660875,0,1.881,1.881,1.881,0,0.3113822533,0.03892278167,0.1170255183,1.839370776e-16,2.842170943e-14,24576,47.28125,30,0,0.220125,0,0,0,1.660875,0,0,0,PASS,"","Greedy first-fit element coloring, colors=30","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_row_owner,8,8,1,0.809041,0.211375,1.020416,0.211375,0.211375,0.211375,0,1.020416,1.020416,1.020416,0,2.446680071,0.3058350089,0.7928540909,0,0,5308416,48.328125,0,0,0,0.809041,0,0,0.211375,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_atomic,14,14,1,0,0.267458,0.267458,0.267458,0.267458,0.267458,0,0.267458,0.267458,0.267458,0,1.933638179,0.1381170128,0,1.620164826e-16,2.842170943e-14,0,49.46875,0,0,0,0,0,0,0.267458,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_private_csr,14,14,1,0.589292,0.437916,1.027208,0.437916,0.437916,0.437916,0,1.027208,1.027208,1.027208,0,1.180973063,0.08435521881,0.5736832268,1.530434066e-16,2.131628207e-14,9169776,58.234375,0,0.589292,0,0,0.086458,0,0.161833,0,0,0.189625,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_coo_sort_reduce,14,14,1,0.000958,7.829209,7.829209,7.829209,7.829209,7.829209,0,7.829209,7.829209,7.829209,0,0.06605609839,0.004718292742,0.0001223622974,1.91871191e-16,3.552713679e-14,7077888,58.578125,0,0,0,0,0,0.272792,0,0.109458,7.317917,0.129042,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_graph_coloring,14,14,1,0.247625,3.07525,3.322875,3.07525,3.07525,3.07525,0,3.322875,3.322875,3.322875,0,0.1681707178,0.01201219413,0.07452131061,1.839370776e-16,2.842170943e-14,24576,58.625,30,0,0.247625,0,0,0,3.07525,0,0,0,PASS,"","Greedy first-fit element coloring, colors=30","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"cube_tet4_8x8x8","cube_tet4_8x8x8",Tet4,simplified,729,3072,2187,81873,cpu_row_owner,14,14,1,0.774208,0.159292,0.9335,0.159292,0.159292,0.159292,0,0.9335,0.9335,0.9335,0,3.246660221,0.2319043015,0.8293604713,0,0,5308416,58.640625,0,0,0,0.774208,0,0,0.159292,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
