case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4124.214532,375.7057953,4499.920327,375.7057953,371.999213,377.707918,2.623765139,4499.920327,4496.213745,4501.92245,2.623765139,1.95503758,0.6516791934,0.916508345,0,0,1924445952,5112.714844,0,0,0,4124.214532,0,0,375.7057953,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,203.637097,561.7410827,765.3781797,561.7410827,558.820379,563.632977,2.095091304,765.3781797,762.457476,767.270074,2.095091304,1.307575628,0.4358585427,0.2660607559,1.225939172e-16,0.0048828125,8909472,5112.714844,50,0,203.637097,0,0,0,561.7410827,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000355,368.101025,368.101025,368.101025,367.355019,368.526792,0.5292622247,368.101025,367.355019,368.526792,0.5292622247,1.995427611,0.4988569028,9.644091591e-07,1.739559545e-17,0.005859375,0,5112.714844,0,0,0,0,0,0,368.101025,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,268.473002,315.3142187,583.7872207,315.3142187,314.369022,316.966795,1.172574272,583.7872207,582.842024,585.439797,1.172574272,2.329482483,0.5823706207,0.4598816015,1.596975678e-17,0.005859375,880070400,5112.714844,0,268.473002,0,0,47.814391,0,243.575063,0,0,23.92476467,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4278.387977,301.0075907,4579.395568,301.0075907,299.9952,302.170348,0.8943432623,4579.395568,4578.383177,4580.558325,0.8943432623,2.440200752,0.6100501879,0.934269144,0,0,1924445952,5112.714844,0,0,0,4278.387977,0,0,301.0075907,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,203.177561,437.1716267,640.3491877,437.1716267,436.230248,438.531717,0.9851157239,640.3491877,639.407809,641.709278,0.9851157239,1.68016153,0.4200403824,0.3172918228,1.225939172e-16,0.0048828125,8909472,5112.714844,50,0,203.177561,0,0,0,437.1716267,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000432,302.1525053,302.1525053,302.1525053,301.658028,302.731971,0.4425348607,302.1525053,301.658028,302.731971,0.4425348607,2.430954356,0.4861908712,1.429741579e-06,9.155350514e-17,0.005859375,0,5112.714844,0,0,0,0,0,0,302.1525053,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,334.383322,291.6803757,626.0636977,291.6803757,291.547803,291.909014,0.1623572314,626.0636977,625.931125,626.292336,0.1623572314,2.51823232,0.5036464639,0.5341043144,6.920675397e-17,0.005859375,1100088000,5112.714844,0,334.383322,0,0,60.40218067,0,204.726732,0,0,26.551463,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4124.679038,259.7435033,4384.422541,259.7435033,257.654697,261.503042,1.588238586,4384.422541,4382.333735,4386.18208,1.588238586,2.82786264,0.565572528,0.940757648,0,0,1924445952,5112.714844,0,0,0,4124.679038,0,0,259.7435033,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,199.981484,365.7848397,565.7663237,365.7848397,365.169472,366.538903,0.5676047227,565.7663237,565.150956,566.520387,0.5676047227,2.008062854,0.4016125708,0.3534701088,1.225939172e-16,0.0048828125,8909472,5112.714844,50,0,199.981484,0,0,0,365.7848397,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
