schema_version,platform_id,run_profile,profile_note,env_group,case_name,mesh,element_type,stiffness_model,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_serial,1,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000456,697.2906717,697.2906717,697.2906717,694.22153,701.696968,3.194947081,697.2906717,694.22153,701.696968,3.194947081,1,1,6.539597022e-07,0,0,0,2045.363281,0,0,0,0,0,0,697.2906717,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,1,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000292,1221.929894,1221.929894,1221.929894,1217.570659,1227.536353,4.162966791,1221.929894,1217.570659,1227.536353,4.162966791,0.5706470354,0.5706470354,2.389662462e-07,0,0,0,2360.214844,0,0,0,0,0,0,1221.929894,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,1,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,67.015007,733.1600307,800.1750377,733.1600307,732.192761,734.776676,1.150484173,800.1750377,799.207768,801.791683,1.150484173,0.9510756758,0.9510756758,0.0837504344,0,0,220017600,2570.058594,0,67.015007,0,0,12.00213467,0,701.683376,0,0,19.47452,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,1,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,417.788576,2452.182775,2869.971351,2452.182775,2443.162558,2467.27136,10.73708238,2869.971351,2860.951134,2885.059936,10.73708238,0.2843550974,0.2843550974,0.1455723856,0,0,1100088000,3409.433594,0,417.788576,0,0,0,0,2452.182775,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,1,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,198.728912,1328.122757,1526.851669,1328.122757,1327.747213,1328.608944,0.3603946764,1526.851669,1526.476125,1527.337856,0.3603946764,0.5250197453,0.5250197453,0.130156004,1.225939172e-16,0.0048828125,8909472,3409.433594,50,0,198.728912,0,0,0,1328.122757,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,1,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4179.720796,810.0036797,4989.724476,810.0036797,802.091546,817.325138,6.233097374,4989.724476,4981.812342,4997.045934,6.233097374,0.8608487704,0.8608487704,0.83766565,0,0,1924445952,4195.527344,0,0,0,4179.720796,0,0,810.0036797,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_serial,2,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKIP,"NOT_APPLICABLE","cpu_serial is the single-thread baseline; non-1 thread requests are recorded but not run","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,2,2,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000265,659.7259157,659.7259157,659.7259157,658.295333,661.231619,1.199910053,659.7259157,658.295333,661.231619,1.199910053,1.056939943,0.5284699715,4.016819617e-07,8.705544999e-18,0.0048828125,0,4195.527344,0,0,0,0,0,0,659.7259157,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,2,2,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,133.044625,439.2971917,572.3418167,439.2971917,438.821363,439.969551,0.4889118176,572.3418167,571.865988,573.014176,0.4889118176,1.587286887,0.7936434433,0.2324565865,8.361934979e-18,0.00390625,440035200,4195.527344,0,133.044625,0,0,23.97428067,0,395.1723553,0,0,20.15055567,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,2,2,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,414.695021,1738.265997,2152.961018,1738.265997,1737.341911,1739.783606,1.081563924,2152.961018,2152.036932,2154.478627,1.081563924,0.4011415243,0.2005707621,0.1926161308,9.15352771e-18,0.00390625,1100088000,4195.527344,0,414.695021,0,0,0,0,1738.265997,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,2,2,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,200.483261,722.8843813,923.3676423,722.8843813,718.306006,726.077043,3.320382085,923.3676423,918.789267,926.560304,3.320382085,0.9645950164,0.4822975082,0.2171218178,1.225939172e-16,0.0048828125,8909472,4195.527344,50,0,200.483261,0,0,0,722.8843813,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,2,2,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4379.467732,467.3194623,4846.787194,467.3194623,465.275437,469.025953,1.549632172,4846.787194,4844.743169,4848.493685,1.549632172,1.492107066,0.7460535328,0.9035816008,0,0,1924445952,5112.71875,0,0,0,4379.467732,0,0,467.3194623,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_serial,3,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKIP,"NOT_APPLICABLE","cpu_serial is the single-thread baseline; non-1 thread requests are recorded but not run","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000436,462.3310133,462.3310133,462.3310133,461.468341,463.711252,0.9860928356,462.3310133,461.468341,463.711252,0.9860928356,1.50820657,0.5027355232,9.430472701e-07,1.400136522e-17,0.005859375,0,5112.71875,0,0,0,0,0,0,462.3310133,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,198.895075,351.871014,550.766089,351.871014,350.724686,353.931795,1.460263732,550.766089,549.619761,552.82687,1.460263732,1.981665565,0.6605551882,0.3611244028,1.295314281e-17,0.00390625,660052800,5112.71875,0,198.895075,0,0,35.957863,0,294.1272287,0,0,21.78592233,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,415.98613,1279.91428,1695.90041,1279.91428,1277.218462,1283.820017,2.827609131,1695.90041,1693.204592,1699.806147,2.827609131,0.5447948215,0.1815982738,0.2452892443,1.392132289e-17,0.005859375,1100088000,5112.71875,0,415.98613,0,0,0,0,1279.91428,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,199.596464,549.0277313,748.6241953,549.0277313,545.806746,551.395791,2.360080175,748.6241953,745.40321,750.992255,2.360080175,1.27004636,0.4233487866,0.2666177038,1.225939172e-16,0.0048828125,8909472,5112.71875,50,0,199.596464,0,0,0,549.0277313,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4069.19859,351.1960003,4420.39459,351.1960003,349.970301,352.474681,1.023094998,4420.39459,4419.168891,4421.673271,1.023094998,1.98547441,0.6618248034,0.920550984,0,0,1924445952,5112.71875,0,0,0,4069.19859,0,0,351.1960003,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_serial,4,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKIP,"NOT_APPLICABLE","cpu_serial is the single-thread baseline; non-1 thread requests are recorded but not run","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000418,359.4825947,359.4825947,359.4825947,358.86642,360.675117,0.8433973694,359.4825947,358.86642,360.675117,0.8433973694,1.93970635,0.4849265876,1.162782305e-06,1.711243226e-17,0.005859375,0,5112.71875,0,0,0,0,0,0,359.4825947,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,266.0392,308.9178113,574.9570113,308.9178113,308.315254,309.866811,0.6791411237,574.9570113,574.354454,575.906011,0.6791411237,2.257204493,0.5643011232,0.4627114632,1.596975678e-17,0.005859375,880070400,5112.71875,0,266.0392,0,0,47.669454,0,237.1872,0,0,24.06115733,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,417.2177,1048.421777,1465.639477,1048.421777,1047.112563,1049.665278,1.043176937,1465.639477,1464.330263,1466.882978,1.043176937,0.6650860243,0.1662715061,0.2846659813,1.718262983e-17,0.005859375,1100088000,5112.71875,0,417.2177,0,0,0,0,1048.421777,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,199.924013,430.852492,630.776505,430.852492,427.093233,433.227665,2.688814427,630.776505,627.017246,633.151678,2.688814427,1.618397676,0.404599419,0.3169490484,1.225939172e-16,0.0048828125,8909472,5112.71875,50,0,199.924013,0,0,0,430.852492,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4234.980365,284.0432173,4519.023582,284.0432173,282.757745,285.427194,1.092021617,4519.023582,4517.73811,4520.407559,1.092021617,2.454875276,0.6137188191,0.9371450022,0,0,1924445952,5112.71875,0,0,0,4234.980365,0,0,284.0432173,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_serial,5,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKIP,"NOT_APPLICABLE","cpu_serial is the single-thread baseline; non-1 thread requests are recorded but not run","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000286,298.848746,298.848746,298.848746,298.31256,299.520234,0.5022277677,298.848746,298.31256,299.520234,0.5022277677,2.33325614,0.4666512281,9.570058561e-07,9.155512937e-17,0.005859375,0,5112.71875,0,0,0,0,0,0,298.848746,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,333.332484,285.8100717,619.1425557,285.8100717,284.761783,286.646423,0.783860131,619.1425557,618.094267,619.978907,0.783860131,2.43969944,0.4879398879,0.5383776013,6.920675397e-17,0.005859375,1100088000,5112.71875,0,333.332484,0,0,59.625847,0,200.6733533,0,0,25.51087133,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,415.576502,914.7492497,1330.325752,914.7492497,913.103944,916.190727,1.268389218,1330.325752,1328.680446,1331.767229,1.268389218,0.7622752048,0.152455041,0.3123870236,9.154947366e-17,0.005859375,1100088000,5112.71875,0,415.576502,0,0,0,0,914.7492497,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,199.430105,357.3864133,556.8165183,357.3864133,357.309823,357.520453,0.09510194057,556.8165183,556.739928,556.950558,0.09510194057,1.951083325,0.390216665,0.3581612586,1.225939172e-16,0.0048828125,8909472,5112.71875,50,0,199.430105,0,0,0,357.3864133,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4064.89947,252.7223823,4317.621852,252.7223823,251.740247,253.495175,0.7315788111,4317.621852,4316.639717,4318.394645,0.7315788111,2.759117199,0.5518234398,0.9414672264,0,0,1924445952,5112.71875,0,0,0,4064.89947,0,0,252.7223823,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_serial,6,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKIP,"NOT_APPLICABLE","cpu_serial is the single-thread baseline; non-1 thread requests are recorded but not run","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000497,255.2025887,255.2025887,255.2025887,254.688024,255.860029,0.4890187604,255.2025887,254.688024,255.860029,0.4890187604,2.732302503,0.4553837504,1.947472408e-06,1.496384191e-17,0.0048828125,0,5112.71875,0,0,0,0,0,0,255.2025887,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,399.643374,275.892868,675.536242,275.892868,273.655052,278.727231,2.113236253,675.536242,673.298426,678.370605,2.113236253,2.52739651,0.4212327516,0.591594276,1.405209813e-17,0.00390625,1320105600,5112.71875,0,399.643374,0,0,71.66372133,0,176.6780553,0,0,27.55109133,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,417.181595,808.200677,1225.382272,808.200677,806.919661,809.331377,0.990299514,1225.382272,1224.101256,1226.512972,0.990299514,0.8627692249,0.1437948708,0.3404501636,1.481905272e-17,0.0048828125,1100088000,5112.71875,0,417.181595,0,0,0,0,808.200677,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,199.856246,307.7806263,507.6368723,307.7806263,305.614873,309.728613,1.686471847,507.6368723,505.471119,509.584859,1.686471847,2.265544391,0.3775907318,0.3936992305,1.225939172e-16,0.0048828125,8909472,5112.71875,50,0,199.856246,0,0,0,307.7806263,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,3926.000255,213.267936,4139.268191,213.267936,212.701616,213.605655,0.4029188845,4139.268191,4138.701871,4139.60591,0.4029188845,3.269552305,0.5449253841,0.9484768983,0,0,1924445952,5112.71875,0,0,0,3926.000255,0,0,213.267936,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_serial,7,1,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKIP,"NOT_APPLICABLE","cpu_serial is the single-thread baseline; non-1 thread requests are recorded but not run","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000403,225.0388363,225.0388363,225.0388363,224.453952,225.774541,0.5495749306,225.0388363,224.453952,225.774541,0.5495749306,3.098534826,0.4426478323,1.790802008e-06,1.091558177e-16,0.005859375,0,5112.71875,0,0,0,0,0,0,225.0388363,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"pgsa-cross-platform-v1","linux-intel-core-ultra-7-265kf","full_host","","intel_backend_thread_sweep_raw","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,464.549584,269.1981393,733.7477233,269.1981393,268.429979,270.070825,0.6739377112,733.7477233,732.979563,734.620409,0.6739377112,2.59025071,0.3700358158,0.6331189443,8.265713991e-17,0.005859375,1540123200,5112.71875,0,464.549584,0,0,83.65183667,0,155.4628523,0,0,30.08345033,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
