node,x,y,z
235,0.27500000000000002,0.20000000000000001,0.049999999999999975
236,0.82499999999999996,0.20000000000000001,0.049999999999999982
237,0.87365101683712765,0.20000000000000001,0.050000000000000003
238,0.080839900097917472,0.20000000000000001,0.049999999999999982
239,0.32499999999999996,0.20000000000000001,0.050000000000000017
240,0.42500000000000004,0.20000000000000001,0.05000000000000001
241,0.57499999999999996,0.20000000000000001,0.050000000000000003
242,0.67500000000000004,0.20000000000000001,0.050000000000000003
243,0.91916009990208258,0.20000000000000001,0.05000000000000001
244,0.037499999999999978,0.20000000000000001,0.050000000000000003
245,0.96250000000000002,0.20000000000000001,0.050000000000000003
246,0,0.11916009990208253,0.049999999999999989
247,0,0.078447630259461457,0.049999999999999996
248,0,0.037500000000000006,0.050000000000000003
249,0,0.16250000000000001,0.050000000000000003
250,0.77500000000000002,0,0.050000000000000003
251,0.625,0,0.049999999999999996
252,0.47499999999999998,0,0.050000000000000003
253,0.375,0,0.050000000000000003
254,0.27500000000000002,0,0.050000000000000003
255,0.22499999999999998,0,0.050000000000000003
256,0.87365101683712765,0,0.050000000000000003
257,0.52500000000000002,0,0.049999999999999989
258,0.82499999999999996,0,0.050000000000000031
259,0.72499999999999998,0,0.049999999999999975
260,0.17500000000000004,0,0.049999999999999982
261,0.12634898316287235,0,0.050000000000000003
262,0.91916009990208258,0,0.049999999999999982
263,0.67500000000000004,0,0.050000000000000017
264,0.57499999999999996,0,0.05000000000000001
265,0.42500000000000004,0,0.050000000000000003
266,0.32499999999999996,0,0.050000000000000003
267,0.080839900097917416,0,0.05000000000000001
268,0.96250000000000002,0,0.050000000000000003
269,0.037499999999999978,0,0.050000000000000003
270,0.94757046813403634,0.14648533043756201,0.062749890836790403
271,0.96000602418650749,0.10138261007272374,0.066370398725738688
272,0.89657723475184625,0.14256470834571069,0.045270359229098805
273,0.94993280419849757,0.052103258790362046,0.050857762074534942
274,0.85280407930495628,0.15460500745923933,0.060406937437055691
275,0.86768645516024145,0.088624973719301808,0.054326724792460535
276,0.79999419832982221,0.15527657246519547,0.067058964505488039
277,0.84102647574777178,0.12123719006132738,0.037035943352226222
278,0.85023611665730769,0.032715883972564058,0.054535169334414796
279,0.75476860712671634,0.15767191775823486,0.034445358170642933
280,0.77457037469744894,0.11676499719989455,0.045039888259434745
281,0.81309852593949716,0.075682876986497449,0.052170027787940471
282,0.74704410663606546,0.049721898765395574,0.043888171891994905
283,0.72437783639828757,0.11813567384882447,0.045527002747392104
284,0.699938601385663,0.16769167097466151,0.044794519459349084
285,0.67550905001980421,0.11733383167658448,0.045152640557273326
286,0.69951035705784093,0.073287407015464129,0.046914451738605492
287,0.64515794999764697,0.078788580867191399,0.045256077317340923
288,0.63257014840710468,0.035133980653548058,0.064738072760537987
289,0.64045866168629972,0.16308243156880453,0.043916253342176803
290,0.62570173568461696,0.1168086381985917,0.045211664890440949
291,0.59293223793273564,0.032198108597517289,0.031414911800506838
292,0.59740784219724574,0.08155598772587673,0.050312608101763336
293,0.53255598117482228,0.033496295060699413,0.040730580198180981
294,0.5752286244659377,0.11688766009298303,0.045125926958608571
295,0.58280312992981276,0.16492139674220035,0.035105055566626589
296,0.53278945078467732,0.16502984239153712,0.035067614175536325
297,0.52498792242671743,0.11708803772538078,0.044965449127595529
298,0.48608933365682039,0.033060629611325915,0.039588554746516708
299,0.47496943461435281,0.083014896813982719,0.045044198707575769
300,0.48274360775650688,0.16505001256097207,0.035077038670209254
301,0.5499940107638005,0.067387971698389115,0.054854587121241645
302,0.4391787413824273,0.037359833778407375,0.04345741381480011
303,0.4292097161255311,0.12313479681079287,0.042405499737312252
304,0.44743983082588989,0.15786659976494488,0.061836940269497542
305,0.39947091132385448,0.16836926156513632,0.044749263024403081
