schema_version,platform_id,run_profile,profile_note,env_group,case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,3,3,"physical_core_region","Apple M4 Max",14,14,3,396.345209,240.950139,637.295348,240.950139,239.080708,242.661375,1.46607487,637.295348,635.425917,639.006584,1.46607487,2.362160624,0.7873868746,0.6219176246,0,0,1924445952,5774.609375,0,0,0,396.345209,0,0,240.950139,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,3,3,"physical_core_region","Apple M4 Max",14,14,3,216.889875,364.0887917,580.9786667,364.0887917,361.76575,368.47425,3.102812159,580.9786667,578.655625,585.364125,3.102812159,1.563253096,0.5210843652,0.3733181396,1.228013142e-16,0.0048828125,8909472,5774.609375,50,0,216.889875,0,0,0,364.0887917,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,4,4,"physical_core_region","Apple M4 Max",14,14,3,0.00025,242.7025003,242.7025003,242.7025003,240.324792,246.533875,2.735329021,242.7025003,240.324792,246.533875,2.735329021,2.345105345,0.5862763361,1.030067674e-06,1.685026316e-17,0.005859375,0,5774.609375,0,0,0,0,0,0,242.7025003,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,4,4,"physical_core_region","Apple M4 Max",14,14,3,42.044792,182.6140693,224.6588613,182.6140693,179.876917,187.854083,3.706483553,224.6588613,221.921709,229.898875,3.706483553,3.116752903,0.7791882257,0.187149493,1.621461041e-17,0.0048828125,880070400,5774.609375,0,42.044792,0,0,4.037278,0,172.878194,0,0,5.698597333,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,4,4,"physical_core_region","Apple M4 Max",14,14,3,442.457583,202.0570837,644.5146667,202.0570837,194.449709,209.478542,6.136903617,644.5146667,636.907292,651.936125,6.136903617,2.816842252,0.7042105631,0.686497307,0,0,1924445952,5774.609375,0,0,0,442.457583,0,0,202.0570837,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,4,4,"physical_core_region","Apple M4 Max",14,14,3,221.709042,281.1803613,502.8894033,281.1803613,280.225667,282.46125,0.9413677619,502.8894033,501.934709,504.170292,0.9413677619,2.024191618,0.5060479046,0.4408703793,1.228013142e-16,0.0048828125,8909472,5774.609375,50,0,221.709042,0,0,0,281.1803613,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,5,5,"physical_core_region","Apple M4 Max",14,14,3,0,194.416389,194.416389,194.416389,194.120542,194.735042,0.251386353,194.416389,194.120542,194.735042,0.251386353,2.927546045,0.585509209,0,9.153065718e-17,0.0068359375,0,5774.609375,0,0,0,0,0,0,194.416389,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,5,5,"physical_core_region","Apple M4 Max",14,14,3,56.0965,168.6770283,224.7735283,168.6770283,151.902959,191.810834,16.90156416,224.7735283,207.999459,247.907334,16.90156416,3.374276487,0.6748552975,0.2495689791,6.933680511e-17,0.005859375,1100088000,5774.609375,0,56.0965,0,0,5.038875,0,156.1712643,0,0,7.466889,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,5,5,"physical_core_region","Apple M4 Max",14,14,3,440.901375,184.2442777,625.1456527,184.2442777,181.088875,188.049708,2.878680368,625.1456527,621.99025,628.951083,2.878680368,3.08917562,0.617835124,0.705277839,0,0,1924445952,6694.625,0,0,0,440.901375,0,0,184.2442777,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,5,5,"physical_core_region","Apple M4 Max",14,14,3,215.538875,243.3591943,458.8980693,243.3591943,241.145916,245.879208,1.944492772,458.8980693,456.684791,461.418083,1.944492772,2.338777182,0.4677554363,0.4696879098,1.228013142e-16,0.0048828125,8909472,6694.625,50,0,215.538875,0,0,0,243.3591943,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
