算法,原始后端,线程数,峰值内存_GiB,基础内存_GiB,额外内存_GiB,符号组装_ms,数值组装_ms,后端准备_ms,实际累加_ms,总耗时_ms,整体加速比,串行基线总耗时_ms,rel_L2,isolated_peak_rss_mb,symbolic_csr_ms,symbolic_plan_ms,symbolic_temporary_GiB,numeric_backend_extra_bytes_GiB,CPU型号,平台,数据口径,内存口径,内存测量来源,重复次数,成功次数
图着色,cpu_graph_coloring,1,2.945281982421875,2.945281982421875,0.0,3539.191305,1537.367167,199.611636,1337.755531,5076.558472,0.8277448584856958,4202.095174,1.225939172e-16,3015.96875,2036.461969,1506.849705,0.1394679844379425,0.008297592401504517,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
图着色,cpu_graph_coloring,2,3.196533203125,3.0273017880859374,0.16923141503906258,2114.360427,919.936422,200.232754,719.703668,3034.296849,1.38486620891587,4202.095174,1.225939172e-16,3273.25,1227.950629,881.576251,0.1394679844379425,0.008297592401504517,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
图着色,cpu_graph_coloring,3,3.3312797548828126,3.0273017880859374,0.30397796679687517,1599.455504,744.513987,200.201725,544.312262,2343.969491,1.7927260530201161,4202.095174,1.225939172e-16,3411.230469,910.997379,686.528591,0.1394679844379425,0.008297592401504517,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
图着色,cpu_graph_coloring,4,3.3987312314453124,3.0273017880859374,0.371429443359375,1322.878834,630.161606,197.728397,432.433209,1953.04044,2.151565880530359,4202.095174,1.225939172e-16,3480.300781,740.476206,581.958611,0.1394679844379425,0.008297592401504517,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
图着色,cpu_graph_coloring,5,3.44329833984375,3.0273017880859374,0.4159965517578126,1172.99803,554.352771,199.411147,354.941624,1727.350801,2.432681984208024,4202.095174,1.225939172e-16,3525.9375,655.140979,521.117327,0.1394679844379425,0.008297592401504517,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
图着色,cpu_graph_coloring,6,3.4658622744140626,3.0273017880859374,0.43856048632812517,1054.195044,505.074544,197.804408,307.270136,1559.269588,2.694912545167911,4202.095174,1.225939172e-16,3549.042969,573.236244,480.885271,0.1394679844379425,0.008297592401504517,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
图着色,cpu_graph_coloring,7,3.48941421484375,3.0273017880859374,0.4621124267578125,981.695822,465.036892,196.524149,268.512743,1446.732714,2.9045414770374784,4202.095174,1.225939172e-16,3573.160156,528.162716,450.83913,0.1394679844379425,0.008297592401504517,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
图着色,cpu_graph_coloring,8,3.5746383671875,3.0273017880859374,0.5473365791015627,940.084751,440.645664,198.493758,242.151906,1380.730415,3.0433856807594117,4202.095174,1.225939172e-16,3660.429688,512.853716,427.231035,0.1394679844379425,0.008297592401504517,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
图着色,cpu_graph_coloring,9,3.514556884765625,3.0273017880859374,0.4872550966796876,981.679876,443.778014,199.99757,243.780444,1425.45789,2.9478914834867553,4202.095174,1.225939172e-16,3598.90625,521.028724,459.94225,0.1394679844379425,0.008297592401504517,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
图着色,cpu_graph_coloring,10,3.5471916201171876,3.0273017880859374,0.5198898320312502,929.607218,437.049551,199.907424,237.142127,1366.656769,3.0747260536196857,4202.095174,1.225939172e-16,3632.324219,485.596439,444.920835,0.1394679844379425,0.008297592401504517,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
