算法,原始后端,线程数,峰值内存_GiB,基础内存_GiB,额外内存_GiB,符号组装_ms,数值组装_ms,后端准备_ms,实际累加_ms,总耗时_ms,整体加速比,串行基线总耗时_ms,rel_L2,isolated_peak_rss_mb,symbolic_csr_ms,symbolic_plan_ms,symbolic_temporary_GiB,numeric_backend_extra_bytes_GiB,CPU型号,平台,数据口径,内存口径,内存测量来源,重复次数,成功次数
原子累加,cpu_atomic,1,3.0478401181640624,3.0273017880859374,0.020538330078125,3564.736599,1224.895589,0.0,1224.895589,4789.632188,0.8773314962530898,4202.095174,0.0,3120.988281,2056.173764,1508.562835,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,2,3.26195526171875,3.0273017880859374,0.23465347363281275,2112.267362,650.008773,0.0,650.008773,2762.276135,1.521243702161587,4202.095174,9.133864789e-18,3340.242188,1227.237341,887.140148,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,3,3.396663666015625,3.0273017880859374,0.36936187792968767,1602.788963,463.522306,0.0,463.522306,2066.311269,2.0336215734010015,4202.095174,1.403818049e-17,3478.183594,910.619365,686.985321,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,4,3.36170196484375,3.0273017880859374,0.3344001767578124,1325.871754,358.692257,0.0,358.692257,1684.564011,2.494470466281379,4202.095174,1.73937983e-17,3442.382812,742.939919,580.902283,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,5,3.40621566796875,3.0273017880859374,0.37891387988281267,1176.896887,297.736195,0.0,297.736195,1474.633082,2.8495869415195987,4202.095174,9.155307527e-17,3487.964844,653.841814,522.25465,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,6,3.4287605283203124,3.0273017880859374,0.401458740234375,1058.159172,252.600249,0.0,252.600249,1310.759421,3.2058477754782433,4202.095174,1.520934586e-17,3511.050781,580.796217,480.028758,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,7,3.45227813671875,3.0273017880859374,0.4249763486328124,991.008893,222.740445,0.0,222.740445,1213.749338,3.462078241726711,4202.095174,1.091598733e-16,3535.132812,531.13667,448.944914,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,8,3.468235015625,3.0273017880859374,0.4409332275390625,927.032338,200.464039,0.0,200.464039,1127.496377,3.726925655566874,4202.095174,9.830976454e-17,3551.472656,499.725668,426.404227,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,9,3.4776878359375,3.0273017880859374,0.45038604785156267,974.896892,223.865848,0.0,223.865848,1198.76274,3.505360179946868,4202.095174,1.164049126e-16,3561.152344,516.834975,459.6769,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,10,3.5915718076171874,3.0273017880859374,0.56427001953125,936.08364,213.054759,0.0,213.054759,1149.138399,3.6567354964873995,4202.095174,1.281938089e-16,3677.769531,488.920577,445.704097,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,11,3.596805572265625,3.0273017880859374,0.5695037841796875,897.69466,201.291579,0.0,201.291579,1098.986239,3.8236103646062123,4202.095174,1.372476771e-16,3683.128906,464.953736,431.950652,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,12,3.53240966796875,3.0273017880859374,0.5051078798828126,874.59172,192.708292,0.0,192.708292,1067.300012,3.9371265124655506,4202.095174,1.936303812e-17,3617.1875,453.408369,422.168322,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,13,3.606239318359375,3.0273017880859374,0.5789375302734374,841.999801,183.22843,0.0,183.22843,1025.228231,4.098692414957504,4202.095174,1.473055398e-16,3692.789062,430.962263,408.856769,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,14,3.540863037109375,3.0273017880859374,0.5135612490234376,822.661201,174.055541,0.0,174.055541,996.716742,4.215937183485176,4202.095174,1.506554531e-16,3625.84375,425.162784,398.001753,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,15,3.54399871875,3.0273017880859374,0.5166969306640627,821.287561,164.080185,0.0,164.080185,985.367746,4.264494338340155,4202.095174,1.50236895e-16,3629.054688,431.877924,388.982521,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,16,3.547359466796875,3.0273017880859374,0.5200576787109377,788.316337,159.817311,0.0,159.817311,948.133648,4.431965032423362,4202.095174,1.507156051e-16,3632.496094,406.73292,383.483137,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,17,3.5510978701171876,3.0273017880859374,0.5237960820312502,778.968277,151.979219,0.0,151.979219,930.947496,4.513783206953274,4202.095174,1.52602919e-16,3636.324219,403.31604,375.652237,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
原子累加,cpu_atomic,18,3.5549201962890624,3.0273017880859374,0.527618408203125,800.774613,150.929956,0.0,150.929956,951.704569,4.415335715384172,4202.095174,1.48205346e-16,3640.238281,430.344568,370.430045,0.1394679844379425,0.0,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
