算法,原始后端,线程数,峰值内存_GiB,基础内存_GiB,额外内存_GiB,符号组装_ms,数值组装_ms,后端准备_ms,实际累加_ms,总耗时_ms,整体加速比,串行基线总耗时_ms,rel_L2,isolated_peak_rss_mb,symbolic_csr_ms,symbolic_plan_ms,symbolic_temporary_GiB,numeric_backend_extra_bytes_GiB,CPU型号,平台,数据口径,内存口径,内存测量来源,重复次数,成功次数
按行分配,cpu_row_owner,1,4.73760986328125,3.0273017880859374,1.7103080751953126,3541.74891,4978.464781,4158.325788,820.138993,8520.213691,0.49319128913852495,4202.095174,0.0,4851.3125,2052.188832,1491.84581,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,2,5.602481841796875,3.0273017880859374,2.5751800537109375,2100.956659,4836.100345,4366.51434,469.586005,6937.057004,0.6057460925543808,4202.095174,0.0,5736.941406,1216.201797,884.595823,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,3,5.437774658203125,3.0273017880859374,2.4104728701171876,1586.971047,4427.570205,4076.217882,351.352323,6014.541252,0.698655973571166,4202.095174,0.0,5568.28125,900.117532,683.731889,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,4,5.35611343359375,3.0273017880859374,2.3288116455078125,1313.052389,4536.765012,4252.111631,284.653381,5849.817401,0.718329288924757,4202.095174,0.0,5484.660156,732.277233,580.775156,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,5,5.295978545898437,3.0273017880859374,2.2686767578125,1172.754525,4309.203879,4059.056065,250.147814,5481.958404,0.7665317509402977,4202.095174,0.0,5423.082031,649.471403,520.262972,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,6,5.28345489453125,3.0273017880859374,2.2561531064453124,1058.246974,4140.783682,3928.211898,212.571784,5199.030656,0.8082458927512813,4202.095174,0.0,5410.257812,580.879142,480.304417,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,7,5.3067359921875,3.0273017880859374,2.2794342041015625,993.294302,4219.857606,4018.387785,201.469821,5213.151908,0.8060565370350224,4202.095174,0.0,5434.097656,543.139874,450.154428,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,8,5.322582245117188,3.0273017880859374,2.29528045703125,924.897925,4162.005593,3978.392926,183.612667,5086.903518,0.8260615046326105,4202.095174,0.0,5450.324219,496.743907,427.447405,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,9,5.332069396484375,3.0273017880859374,2.3047676083984374,981.546003,3929.086925,3731.091958,197.994967,4910.632928,0.8557135578267356,4202.095174,0.0,5460.039062,517.612494,458.151528,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,10,5.3395309453125,3.0273017880859374,2.3122291572265627,934.823059,3976.037431,3776.40466,199.632771,4910.86049,0.8556739053281475,4202.095174,0.0,5467.679688,486.876963,447.946096,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,11,5.3448486328125,3.0273017880859374,2.3175468447265626,890.174727,3966.100921,3776.449477,189.651444,4856.275648,0.8652917335387631,4202.095174,0.0,5473.125,460.694353,430.501536,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,12,5.349658965820312,3.0273017880859374,2.322357177734375,866.26417,4117.261786,3948.083878,169.177908,4983.525956,0.8431972083823134,4202.095174,0.0,5478.050781,443.333103,421.359101,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,13,5.3542327880859375,3.0273017880859374,2.326931,835.22762,4140.067153,3973.348397,166.718756,4975.294773,0.844592203220599,4202.095174,0.0,5482.734375,425.351991,410.202534,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,14,5.358150482421875,3.0273017880859374,2.3308486943359377,828.33012,4178.089371,4003.271114,174.818257,5006.419491,0.8393414058798055,4202.095174,0.0,5486.746094,427.848215,400.198647,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,15,5.3612327578125,3.0273017880859374,2.3339309697265627,822.041478,4183.372378,4015.355004,168.017374,5005.413856,0.839510037509274,4202.095174,0.0,5489.902344,424.149297,389.906091,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,16,5.364768982421875,3.0273017880859374,2.3374671943359377,798.233707,4042.672471,3879.144068,163.528403,4840.906178,0.8680389620226182,4202.095174,0.0,5493.523438,417.806145,382.995707,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,17,5.368663788085938,3.0273017880859374,2.341362,805.506562,4010.17003,3850.73814,159.43189,4815.676592,0.8725866643496561,4202.095174,0.0,5497.511719,430.95983,375.234756,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
按行分配,cpu_row_owner,18,5.372215271484375,3.0273017880859374,2.3449134833984377,804.602858,4030.070607,3874.465126,155.605481,4834.673465,0.869158011274294,4202.095174,0.0,5501.148438,437.068654,369.777781,0.1394679844379425,1.7922799587249756,Intel Core Ultra 7 265KF,Linux;x86_64;GCC 13.3;OpenMP 201511,mesh_ready_to_matrix_assembled,process_ru_maxrss,resource.getrusage(RUSAGE_CHILDREN).ru_maxrss,3,3
