case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4427.916692,493.1470527,4921.063745,493.1470527,489.923877,497.475835,3.180648989,4921.063745,4917.840569,4925.392527,3.180648989,2.141573707,0.7138579023,0.8997885258,0,0,1924445952,5112.703125,0,0,0,4427.916692,0,0,493.1470527,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,3,3,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,280.807705,647.537712,928.345417,647.537712,645.973452,648.962009,1.224080734,928.345417,926.781157,929.769714,1.224080734,1.6309641,0.5436547,0.3024819209,1.225939172e-16,0.0048828125,8909472,5112.703125,50,0,280.807705,0,0,0,647.537712,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000484,504.633184,504.633184,504.633184,502.936454,505.761095,1.221287705,504.633184,502.936454,505.761095,1.221287705,2.092828603,0.5232071508,9.591125105e-07,1.760246831e-17,0.005859375,0,5112.703125,0,0,0,0,0,0,504.633184,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,186.092006,430.5644573,616.6564633,430.5644573,430.037846,430.912794,0.3787874455,616.6564633,616.129852,617.0048,0.3787874455,2.452851701,0.6132129253,0.3017758137,1.596975678e-17,0.005859375,880070400,5112.703125,0,186.092006,0,0,66.27363733,0,330.0179737,0,0,34.27284633,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4606.379486,389.841022,4996.220508,389.841022,388.912197,390.987809,0.8612672325,4996.220508,4995.291683,4997.367295,0.8612672325,2.70908063,0.6772701576,0.921972815,0,0,1924445952,5112.703125,0,0,0,4606.379486,0,0,389.841022,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,4,4,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,282.477281,499.998708,782.475989,499.998708,498.426253,501.101332,1.14151005,782.475989,780.903534,783.578613,1.14151005,2.112226981,0.5280567453,0.3610044078,1.225939172e-16,0.0048828125,8909472,5112.703125,50,0,282.477281,0,0,0,499.998708,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000387,413.728169,413.728169,413.728169,413.517157,413.962142,0.1823884466,413.728169,413.517157,413.962142,0.1823884466,2.552668251,0.5105336503,9.353967871e-07,9.156348108e-17,0.005859375,0,5112.703125,0,0,0,0,0,0,413.728169,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,242.732787,399.560693,642.29348,399.560693,398.471519,400.436909,0.8163752386,642.29348,641.204306,643.169696,0.8163752386,2.643179823,0.5286359645,0.3779156952,6.920675397e-17,0.005859375,1100088000,5112.703125,0,242.732787,0,0,82.893153,0,277.8735613,0,0,38.79397867,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4382.114858,346.318391,4728.433249,346.318391,343.496915,348.264288,2.042374479,4728.433249,4725.611773,4730.379146,2.042374479,3.049537042,0.6099074084,0.9267583208,0,0,1924445952,5112.703125,0,0,0,4382.114858,0,0,346.318391,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,5,5,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,275.828784,419.002553,694.831337,419.002553,416.737097,420.153213,1.601986209,694.831337,692.565881,695.981997,1.601986209,2.520535386,0.5041070772,0.3969722857,1.225939172e-16,0.0048828125,8909472,5112.703125,50,0,275.828784,0,0,0,419.002553,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
