case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_row_owner,2,2,3,556.743792,158.6834303,715.4272223,158.6834303,156.17775,160.295875,1.795947447,715.4272223,712.921542,717.039667,1.795947447,1.283842738,0.641921369,0.7781976623,0,0,1924445952,10304.04688,0,0,0,556.743792,0,0,158.6834303,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_atomic,3,3,3,4.2e-05,158.228611,158.228611,158.228611,157.659208,158.915417,0.5195208441,158.228611,157.659208,158.915417,0.5195208441,1.287533072,0.4291776908,2.654387202e-07,1.62027648e-17,5.684341886e-14,0,10304.25,0,0,0,0,0,0,158.228611,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_private_csr,3,3,3,5.135625,100.351889,105.487514,100.351889,99.251916,101.159917,0.8058291243,105.487514,104.387541,106.295542,0.8058291243,2.030101991,0.6767006637,0.04868467182,1.709960476e-17,5.684341886e-14,660052800,10304.28125,0,5.135625,0,0,2.561917,0,93.32688867,0,0,4.463083333,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_coo_sort_reduce,3,3,3,0.466166,4230.993667,4230.993667,4230.993667,4208.741625,4250.5245,17.165972,4230.993667,4208.741625,4250.5245,17.165972,0.04815052579,0.01605017526,0.0001101788461,1.785376261e-16,7.105427358e-14,2565927936,11684.26562,0,0,0,0,0,96.92615267,0,42.68533367,3998.105055,93.277125,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_graph_coloring,3,3,3,208.936833,226.6287223,435.5655553,226.6287223,226.290375,227.135042,0.3647159752,435.5655553,435.227208,436.071875,0.3647159752,0.8989353493,0.2996451164,0.4796908994,1.390584941e-16,4.263256415e-14,8909472,11684.26562,50,0,208.936833,0,0,0,226.6287223,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_row_owner,3,3,3,280.176583,115.3089587,395.4855417,115.3089587,113.122875,117.351209,1.729203694,395.4855417,393.299458,397.527792,1.729203694,1.766771394,0.5889237981,0.7084369806,0,0,1924445952,11684.26562,0,0,0,280.176583,0,0,115.3089587,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_atomic,4,4,3,0,142.9730003,142.9730003,142.9730003,139.610459,146.513167,2.820816372,142.9730003,139.610459,146.513167,2.820816372,1.424916377,0.3562290943,0,2.130982758e-17,7.105427358e-14,0,11684.26562,0,0,0,0,0,0,142.9730003,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_private_csr,4,4,3,9.264375,88.354097,97.618472,88.354097,86.333208,89.775208,1.467796815,97.618472,95.597583,99.039583,1.467796815,2.305773887,0.5764434717,0.09490391327,2.168304861e-17,5.684341886e-14,880070400,11701.26562,0,9.264375,0,0,3.593472333,0,78.51170833,0,0,6.248916333,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_coo_sort_reduce,4,4,3,0.491708,4213.339667,4213.339667,4213.339667,4189.57075,4229.098042,17.10220809,4213.339667,4189.57075,4229.098042,17.10220809,0.04835227771,0.01208806943,0.0001167026727,1.785376261e-16,7.105427358e-14,2565927936,12312.6875,0,0,0,0,0,106.4022223,0,43.35505533,3981.824611,81.75777767,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_graph_coloring,4,4,3,208.892917,181.5935283,390.4864453,181.5935283,176.600084,190.330917,6.199289373,390.4864453,385.493001,399.223834,6.199289373,1.121871311,0.2804678277,0.5349556162,1.390584941e-16,4.263256415e-14,8909472,12312.6875,50,0,208.892917,0,0,0,181.5935283,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
