env_group,algorithm,threads,thread_region,assembly_ms,speedup,efficiency,status,skip_reason,diagnostics,physical_cores,logical_cores,cpu_model,omp_dynamic,omp_proc_bind,omp_places,extra_memory_bytes,rel_l2
default,cpu_private_csr,14,physical_core_region,362.3866757,1.975574394,0.1411124567,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,3080246400.0,1.157088542e-16
default,cpu_row_owner,14,physical_core_region,164.0188033,4.364876604,0.3117769003,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,14,physical_core_region,220.9825307,3.239721417,0.2314086726,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,15,physical_core_region,168.8972733,4.238800445,0.2825866963,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.491965838e-16
default,cpu_private_csr,15,physical_core_region,377.3018553,1.897477649,0.1264985099,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,3300264000.0,1.179049605e-16
default,cpu_row_owner,15,physical_core_region,161.9200113,4.421453725,0.2947635817,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,15,physical_core_region,209.3272323,3.420108456,0.2280072304,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,16,physical_core_region,156.1444067,4.584998289,0.286562393,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.496772099e-16
default,cpu_private_csr,16,physical_core_region,388.2494163,1.843974021,0.1152483763,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,3520281600.0,1.194496172e-16
default,cpu_row_owner,16,physical_core_region,156.8673807,4.563866843,0.2852416777,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,16,physical_core_region,209.7520047,3.413182336,0.213323896,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,17,physical_core_region,158.4699347,4.517713968,0.2657478805,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.517206215e-16
default,cpu_private_csr,17,physical_core_region,405.2247757,1.766727704,0.103925159,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,3740299200.0,1.262316024e-16
default,cpu_row_owner,17,physical_core_region,156.2043847,4.583237781,0.2696022224,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,17,physical_core_region,207.242067,3.454519865,0.2032070509,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,18,physical_core_region,152.0516627,4.708411765,0.2615784314,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.476259611e-16
default,cpu_private_csr,18,physical_core_region,423.1390133,1.691930583,0.09399614348,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,3960316800.0,1.240682411e-16
default,cpu_row_owner,18,physical_core_region,152.4979573,4.694632308,0.260812906,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,18,physical_core_region,221.3594503,3.234204983,0.1796780546,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,19,physical_core_region,161.1459013,4.442693431,0.2338259701,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.546434647e-16
default,cpu_private_csr,19,physical_core_region,445.782322,1.605989744,0.08452577602,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,4180334400.0,1.297871364e-16
default,cpu_row_owner,19,physical_core_region,156.6115147,4.571323117,0.2405959535,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,19,physical_core_region,224.6282,3.187141407,0.1677442846,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,20,physical_core_region,164.2176613,4.359590994,0.2179795497,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.462814278e-16
default,cpu_private_csr,20,physical_core_region,461.5636473,1.55107934,0.07755396698,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,4400352000.0,1.297996957e-16
default,cpu_row_owner,20,physical_core_region,160.6268507,4.45704958,0.222852479,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
